factura_id,cliente_id,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target_mora,sin_gestion_previa,dias_transcurridos_corte,esta_vencida_al_corte,dias_mora_observable,dias_hasta_vence_pos,cliente_nuevo,intensidad_gestion,friccion_contacto,ratio_promesas_rotas
FAC000182,CLI0129,2023-02-28,10168.42,30,49,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,14170.4,0.7176,0,1,32.0,-2,0.5,cod_2,0,0,1,0,1.0,0,+30,0,32,1,2,0,0,0.030303030303030304,0.0,0.0
FAC000182,CLI0129,2023-03-10,10168.42,30,49,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,14170.4,0.7176,0,2,10.0,-12,0.5,cod_2,0,0,1,0,1.0,0,+30,0,42,1,12,0,0,0.046511627906976744,0.0,0.0
FAC000244,CLI0129,2023-02-06,17629.66,90,49,1,0,0,0,0,0,1,0,0,2,0.0,0.0,1.0,12169.41,1.4487,0,0,-1.0,90,0.5,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC000291,CLI0129,2023-02-12,17772.37,90,49,1,0,0,0,0,0,1,0,0,3,0.0,0.0,1.0,13989.49,1.2704,0,0,-1.0,90,0.5,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC000291,CLI0129,2023-03-14,17772.37,90,49,1,0,0,0,0,0,1,0,0,3,0.0,0.0,1.0,13989.49,1.2704,0,1,30.0,60,0.5,cod_6,1,0,0,0,1.0,0,on_time,0,30,0,0,60,0,0.03225806451612903,1.0,0.0
FAC000385,CLI0129,2023-02-26,3597.11,45,49,1,0,0,0,0,0,1,0,0,4,0.0,0.0,1.0,14935.21,0.2408,0,0,-1.0,45,0.5,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,45,0,0.0,0.0,0.0
FAC000385,CLI0129,2023-04-05,3597.11,45,49,1,0,0,0,0,0,1,0,0,4,0.0,0.0,1.0,14935.21,0.2408,0,1,38.0,7,0.5,cod_3,0,0,0,0,1.0,0,on_time,0,38,0,0,7,0,0.02564102564102564,0.0,0.0
FAC000743,CLI0129,2023-04-17,22510.95,30,49,1,0,0,0,0,0,1,0,0,5,6.0,6.0,0.6667,12667.59,1.7771,0,0,-1.0,30,0.75,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC000743,CLI0129,2023-05-10,22510.95,30,49,1,0,0,0,0,0,1,0,0,5,6.0,6.0,0.6667,12667.59,1.7771,0,1,23.0,7,0.75,cod_6,1,0,0,0,1.0,2,on_time,0,23,0,0,7,0,0.041666666666666664,1.0,0.0
FAC001476,CLI0129,2023-07-20,9313.3,60,49,1,0,0,0,0,0,1,0,0,6,3.0,0.0,0.8333,14308.15,0.6509,0,0,-1.0,60,0.6,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,60,0,0.0,0.0,0.0
FAC001476,CLI0129,2023-08-20,9313.3,60,49,1,0,0,0,0,0,1,0,0,6,3.0,0.0,0.8333,14308.15,0.6509,0,1,31.0,29,0.6,cod_3,0,0,0,0,1.0,2,on_time,0,31,0,0,29,0,0.03125,0.0,0.0
FAC001680,CLI0129,2023-08-19,11363.9,60,49,1,0,0,0,0,0,1,0,0,7,3.0,0.0,0.8333,13594.6,0.8359,0,0,-1.0,60,0.6,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,60,0,0.0,0.0,0.0
FAC001703,CLI0129,2023-08-22,6563.72,30,49,1,0,0,0,0,0,1,0,0,8,3.0,0.0,0.8333,13315.76,0.4929,0,0,-1.0,30,0.6667,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC001703,CLI0129,2023-09-19,6563.72,30,49,1,0,0,0,0,0,1,0,0,8,3.0,0.0,0.8333,13315.76,0.4929,0,1,28.0,2,0.6667,cod_1,0,0,0,0,1.0,2,on_time,0,28,0,0,2,0,0.034482758620689655,0.0,0.0
FAC002242,CLI0129,2023-11-07,15044.54,30,49,1,0,0,0,0,0,1,0,0,9,2.0,0.0,0.8889,12565.54,1.1973,0,0,-1.0,30,0.7143,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC002242,CLI0129,2023-11-29,15044.54,30,49,1,0,0,0,0,0,1,0,0,9,2.0,0.0,0.8889,12565.54,1.1973,0,1,22.0,8,0.7143,cod_6,1,0,0,0,1.0,2,on_time,0,22,0,0,8,0,0.043478260869565216,1.0,0.0
FAC002592,CLI0129,2023-12-25,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,0,-1.0,45,0.625,sin_gestion_previa,0,0,0,0,1.0,2,+90,1,0,0,0,45,0,0.0,0.0,0.0
FAC002592,CLI0129,2024-02-12,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,1,49.0,-4,0.625,cod_8,0,0,0,0,1.0,2,+90,0,49,1,4,0,0,0.02,0.0,0.0
FAC002592,CLI0129,2024-02-14,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,2,2.0,-6,0.625,cod_6,1,0,0,0,1.0,2,+90,0,51,1,6,0,0,0.038461538461538464,0.5,0.0
FAC002592,CLI0129,2024-02-22,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,3,8.0,-14,0.625,cod_6,2,0,0,0,1.0,2,+90,0,59,1,14,0,0,0.05,0.6666666666666666,0.0
FAC002592,CLI0129,2024-03-18,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,4,25.0,-39,0.625,cod_6,3,0,0,0,1.0,2,+90,0,84,1,39,0,0,0.047058823529411764,0.75,0.0
FAC002592,CLI0129,2024-04-06,10796.18,45,49,1,0,0,0,0,0,1,0,0,10,1.8,0.0,0.9,12813.44,0.8426,0,5,19.0,-58,0.625,cod_4,0,1,0,0,1.0,2,+90,0,103,1,58,0,0,0.04807692307692308,0.0,0.0
FAC002816,CLI0129,2024-01-24,24780.72,30,49,1,0,0,0,0,0,1,0,0,11,1.8,0.0,0.9,12630.05,1.962,0,0,-1.0,30,0.625,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC002816,CLI0129,2024-01-29,24780.72,30,49,1,0,0,0,0,0,1,0,0,11,1.8,0.0,0.9,12630.05,1.962,0,1,5.0,25,0.625,cod_6,1,0,0,0,1.0,2,on_time,0,5,0,0,25,0,0.16666666666666666,1.0,0.0
FAC003226,CLI0129,2024-03-17,21932.79,30,49,1,0,0,0,0,0,1,0,0,12,1.64,0.0,0.9091,13642.61,1.6077,0,0,-1.0,30,0.5,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC003581,CLI0129,2024-05-04,20465.45,45,49,1,0,0,0,0,0,1,0,0,13,6.38,21.67,0.8462,14280.31,1.4331,0,0,-1.0,45,0.5,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,45,0,0.0,0.0,0.0
FAC003581,CLI0129,2024-06-15,20465.45,45,49,1,0,0,0,0,0,1,0,0,13,6.38,21.67,0.8462,14280.31,1.4331,0,1,42.0,3,0.5,cod_2,0,0,1,0,1.0,2,on_time,0,42,0,0,3,0,0.023255813953488372,0.0,0.0
FAC003709,CLI0129,2024-05-23,2171.04,30,49,1,0,0,0,0,0,1,0,0,14,6.38,21.67,0.8462,14722.11,0.1475,0,0,-1.0,30,0.5,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC003779,CLI0129,2024-06-03,5170.36,90,49,1,0,0,0,0,0,1,0,0,15,6.38,21.67,0.8462,13885.37,0.3724,0,0,-1.0,90,0.5,sin_gestion_previa,0,0,0,0,1.0,2,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC003779,CLI0129,2024-08-06,5170.36,90,49,1,0,0,0,0,0,1,0,0,15,6.38,21.67,0.8462,13885.37,0.3724,0,1,64.0,26,0.5,cod_1,0,0,0,0,1.0,2,on_time,0,64,0,0,26,0,0.015384615384615385,0.0,0.0
FAC003981,CLI0129,2024-07-01,8401.85,30,49,1,0,0,0,0,0,1,0,0,16,5.53,0.0,0.8667,13340.68,0.6298,0,0,-1.0,30,0.5333,sin_gestion_previa,0,0,0,0,1.0,3,+30,1,0,0,0,30,0,0.0,0.0,0.0
FAC003981,CLI0129,2024-07-07,8401.85,30,49,1,0,0,0,0,0,1,0,0,16,5.53,0.0,0.8667,13340.68,0.6298,0,1,6.0,24,0.5333,cod_1,0,0,0,0,1.0,3,+30,0,6,0,0,24,0,0.14285714285714285,0.0,0.0
FAC003981,CLI0129,2024-08-02,8401.85,30,49,1,0,0,0,0,0,1,0,0,16,5.53,0.0,0.8667,13340.68,0.6298,0,2,26.0,-2,0.5333,cod_2,0,0,0,0,1.0,3,+30,0,32,1,2,0,0,0.06060606060606061,0.0,0.0
FAC004527,CLI0129,2024-09-14,24953.75,45,49,1,0,0,0,0,0,1,0,0,17,5.0,0.67,0.8235,13050.16,1.9121,1,0,-1.0,45,0.6111,sin_gestion_previa,0,0,0,0,1.0,4,on_time,1,0,0,0,45,0,0.0,0.0,0.0
FAC004839,CLI0129,2024-10-27,15468.2,45,49,1,0,0,0,0,0,1,0,0,18,5.0,0.67,0.8235,13711.47,1.1281,0,0,-1.0,45,0.6111,sin_gestion_previa,0,0,0,0,1.0,4,+30,1,0,0,0,45,0,0.0,0.0,0.0
FAC004839,CLI0129,2024-12-01,15468.2,45,49,1,0,0,0,0,0,1,0,0,18,5.0,0.67,0.8235,13711.47,1.1281,0,1,35.0,10,0.6111,cod_1,0,0,0,0,1.0,4,+30,0,35,0,0,10,0,0.027777777777777776,0.0,0.0
FAC004839,CLI0129,2024-12-20,15468.2,45,49,1,0,0,0,0,0,1,0,0,18,5.0,0.67,0.8235,13711.47,1.1281,0,2,19.0,-9,0.6111,cod_6,1,0,0,0,1.0,4,+30,0,54,1,9,0,0,0.03636363636363636,0.5,0.0
FAC005068,CLI0129,2024-11-29,16713.5,90,49,1,0,0,0,0,0,1,0,0,19,4.72,0.67,0.8333,13803.93,1.2108,0,0,-1.0,90,0.6111,sin_gestion_previa,0,0,0,0,1.0,4,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC005082,CLI0129,2024-12-01,2648.34,30,49,1,0,0,0,0,0,1,0,0,20,4.72,0.67,0.8333,13949.41,0.1899,0,0,-1.0,30,0.6316,sin_gestion_previa,0,0,0,0,1.0,4,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC000245,CLI0130,2023-02-06,56470.67,45,43,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,56470.67,1.0,0,0,-1.0,45,0.5,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,45,1,0.0,0.0,0.0
FAC000245,CLI0130,2023-03-10,56470.67,45,43,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,56470.67,1.0,0,1,32.0,13,0.5,cod_6,1,0,0,0,1.0,0,on_time,0,32,0,0,13,1,0.030303030303030304,1.0,0.0
FAC000375,CLI0130,2023-02-25,76337.51,90,43,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,56470.67,1.3518,0,0,-1.0,90,0.5,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC000375,CLI0130,2023-05-11,76337.51,90,43,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,56470.67,1.3518,0,1,75.0,15,0.5,cod_6,1,0,0,0,1.0,0,on_time,0,75,0,0,15,0,0.013157894736842105,1.0,0.0
FAC000545,CLI0130,2023-03-22,40914.78,30,43,0,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,66404.09,0.6161,0,0,-1.0,30,0.0,sin_gestion_previa,0,0,0,0,1.0,0,+30,1,0,0,0,30,0,0.0,0.0,0.0
FAC000545,CLI0130,2023-04-22,40914.78,30,43,0,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,66404.09,0.6161,0,1,31.0,-1,0.0,cod_2,0,0,0,0,1.0,0,+30,0,31,1,1,0,0,0.03125,0.0,0.0
FAC000744,CLI0130,2023-04-17,23083.29,30,43,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,57907.65,0.3986,0,0,-1.0,30,0.0,sin_gestion_previa,0,0,0,0,1.0,0,on_time,1,0,0,0,30,0,0.0,0.0,0.0
FAC000871,CLI0130,2023-05-06,25432.2,90,43,0,0,1,0,0,0,0,0,0,4,0.5,0.5,0.5,49201.56,0.5169,0,0,-1.0,90,0.5,sin_gestion_previa,0,0,0,0,1.0,1,+30,1,0,0,0,90,0,0.0,0.0,0.0
FAC000871,CLI0130,2023-08-05,25432.2,90,43,0,0,1,0,0,0,0,0,0,4,0.5,0.5,0.5,49201.56,0.5169,0,1,91.0,-1,0.5,cod_2,0,0,1,0,1.0,1,+30,0,91,1,1,0,0,0.010869565217391304,0.0,0.0
FAC000871,CLI0130,2023-08-06,25432.2,90,43,0,0,1,0,0,0,0,0,0,4,0.5,0.5,0.5,49201.56,0.5169,0,2,1.0,-2,0.5,cod_6,1,0,1,0,1.0,1,+30,0,92,1,2,0,0,0.021505376344086023,0.5,0.0
FAC000986,CLI0130,2023-05-21,6658.16,30,43,0,0,1,0,0,0,0,0,0,5,0.33,0.33,0.6667,44447.69,0.1498,0,0,-1.0,30,0.3333,sin_gestion_previa,0,0,0,0,1.0,1,+30,1,0,0,0,30,0,0.0,0.0,0.0
FAC000986,CLI0130,2023-07-08,6658.16,30,43,0,0,1,0,0,0,0,0,0,5,0.33,0.33,0.6667,44447.69,0.1498,0,1,48.0,-18,0.3333,cod_4,0,1,0,0,1.0,1,+30,0,48,1,18,0,0,0.02040816326530612,0.0,0.0
FAC001033,CLI0130,2023-05-26,40637.88,90,43,0,0,1,0,0,0,0,0,0,6,0.25,0.33,0.75,38149.44,1.0652,0,0,-1.0,90,0.3333,sin_gestion_previa,0,0,0,0,1.0,1,on_time,1,0,0,0,90,0,0.0,0.0,0.0
FAC001033,CLI0130,2023-07-23,40637.88,90,43,0,0,1,0,0,0,0,0,0,6,0.25,0.33,0.75,38149.44,1.0652,0,1,58.0,32,0.3333,cod_6,1,0,0,0,1.0,1,on_time,0,58,0,0,32,0,0.01694915254237288,1.0,0.0
FAC001533,CLI0130,2023-07-28,32003.73,90,43,0,0,1,0,0,0,0,0,0,7,3.8,6.33,0.6,38504.93,0.8312,0,0,-1.0,90,0.4,sin_gestion_previa,0,0,0,0,1.0,1,+30,1,0,0,0,90,0,0.0,0.0,0.0
FAC001533,CLI0130,2023-10-27,32003.73,90,43,0,0,1,0,0,0,0,0,0,7,3.8,6.33,0.6,38504.93,0.8312,0,1,91.0,-1,0.4,cod_2,0,0,0,0,1.0,1,+30,0,91,1,1,0,0,0.010869565217391304,0.0,0.0
FAC001549,CLI0130,2023-07-30,19506.98,30,43,0,0,1,0,0,0,0,0,0,8,3.8,6.33,0.6,37692.28,0.5175,0,0,-1.0,30,0.4,sin_gestion_previa,0,0,0,0,1.0,1,+30,1,0,0,0,30,0,0.0,0.0,0.0
FAC001549,CLI0130,2023-08-23,19506.98,30,43,0,0,1,0,0,0,0,0,0,8,3.8,6.33,0.6,37692.28,0.5175,0,1,24.0,6,0.4,cod_3,0,0,0,0,1.0,1,+30,0,24,0,0,6,0,0.04,0.0,0.0
FAC001549,CLI0130,2023-08-30,19506.98,30,43,0,0,1,0,0,0,0,0,0,8,3.8,6.33,0.6,37692.28,0.5175,0,2,7.0,-1,0.4,cod_0,0,0,0,0,1.0,1,+30,0,31,1,1,0,0,0.0625,0.0,0.0
FAC001577,CLI0130,2023-08-04,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,0,-1.0,90,0.4,sin_gestion_previa,0,0,0,0,1.0,1,+60,1,0,0,0,90,0,0.0,0.0,0.0
FAC001577,CLI0130,2023-09-21,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,1,48.0,42,0.4,cod_6,1,0,0,0,1.0,1,+60,0,48,0,0,42,0,0.02040816326530612,1.0,0.0
FAC001577,CLI0130,2023-11-03,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,2,43.0,-1,0.4,cod_2,0,0,1,0,1.0,1,+60,0,91,1,1,0,0,0.021739130434782608,0.0,0.0
FAC001577,CLI0130,2023-11-23,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,3,20.0,-21,0.4,cod_2,0,0,1,0,1.0,1,+60,0,111,1,21,0,0,0.026785714285714284,0.0,0.0
FAC001577,CLI0130,2023-11-29,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,4,6.0,-27,0.4,cod_6,1,0,1,0,1.0,1,+60,0,117,1,27,0,0,0.03389830508474576,0.25,0.0
FAC001577,CLI0130,2023-11-30,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,5,1.0,-28,0.4,cod_8,0,0,1,0,1.0,1,+60,0,118,1,28,0,0,0.04201680672268908,0.0,0.0
FAC001577,CLI0130,2023-12-19,16385.29,90,43,0,0,1,0,0,0,0,0,0,9,3.8,6.33,0.6,35671.69,0.4593,0,6,19.0,-47,0.4,cod_0,0,0,0,0,1.0,1,+60,0,137,1,47,0,0,0.043478260869565216,0.0,0.0
FAC001651,CLI0130,2023-08-14,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,0,-1.0,90,0.4286,sin_gestion_previa,0,0,0,1,0.5,2,+90,1,0,0,0,90,0,0.0,0.0,0.5
FAC001651,CLI0130,2023-09-01,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,1,18.0,72,0.4286,cod_1,0,0,0,1,0.5,2,+90,0,18,0,0,72,0,0.05263157894736842,0.0,0.5
FAC001651,CLI0130,2023-11-23,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,2,83.0,-11,0.4286,cod_6,1,0,0,1,0.5,2,+90,0,101,1,11,0,0,0.0196078431372549,0.5,0.5
FAC001651,CLI0130,2023-11-29,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,3,6.0,-17,0.4286,cod_4,0,1,0,1,0.5,2,+90,0,107,1,17,0,0,0.027777777777777776,0.0,0.5
FAC001651,CLI0130,2023-12-01,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,4,2.0,-19,0.4286,cod_2,0,0,1,1,0.5,2,+90,0,109,1,19,0,0,0.03636363636363636,0.0,0.5
FAC001651,CLI0130,2023-12-02,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,5,1.0,-20,0.4286,cod_8,0,0,1,1,0.5,2,+90,0,110,1,20,0,0,0.04504504504504504,0.0,0.5
FAC001651,CLI0130,2024-01-03,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,6,32.0,-52,0.4286,cod_5,1,0,1,1,0.5,2,+90,0,142,1,52,0,0,0.04195804195804196,0.16666666666666666,0.5
FAC001651,CLI0130,2024-01-05,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,7,2.0,-54,0.4286,cod_0,0,0,1,1,0.5,2,+90,0,144,1,54,0,0,0.04827586206896552,0.0,0.5
FAC001651,CLI0130,2024-01-15,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,8,10.0,-64,0.4286,cod_8,0,0,1,1,0.5,2,+90,0,154,1,64,0,0,0.05161290322580645,0.0,0.5
FAC001651,CLI0130,2024-01-16,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,9,1.0,-65,0.4286,cod_8,0,0,1,1,0.5,2,+90,0,155,1,65,0,0,0.057692307692307696,0.0,0.5
FAC001651,CLI0130,2024-01-20,43534.37,90,43,0,0,1,0,0,0,0,0,0,10,3.83,7.33,0.5,33743.05,1.2902,0,10,4.0,-69,0.4286,cod_5,1,0,1,1,0.5,2,+90,0,159,1,69,0,0,0.0625,0.1,0.5
FAC001723,CLI0130,2023-08-25,4441.88,60,43,0,0,1,0,0,0,0,0,0,11,3.29,7.33,0.5714,34633.17,0.1283,0,0,-1.0,60,0.5,sin_gestion_previa,0,0,0,1,0.5,2,on_time,1,0,0,0,60,0,0.0,0.0,0.5
FAC001723,CLI0130,2023-09-25,4441.88,60,43,0,0,1,0,0,0,0,0,0,11,3.29,7.33,0.5714,34633.17,0.1283,0,1,31.0,29,0.5,cod_1,0,0,0,1,0.5,2,on_time,0,31,0,0,29,0,0.03125,0.0,0.5
FAC001799,CLI0130,2023-09-08,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,0,-1.0,60,0.6,sin_gestion_previa,0,0,0,1,0.5,2,+60,1,0,0,0,60,0,0.0,0.0,0.5
FAC001799,CLI0130,2023-09-11,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,1,3.0,57,0.6,cod_3,0,0,0,1,0.5,2,+60,0,3,0,0,57,0,0.25,0.0,0.5
FAC001799,CLI0130,2023-09-26,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,2,15.0,42,0.6,cod_3,0,0,0,1,0.5,2,+60,0,18,0,0,42,0,0.10526315789473684,0.0,0.5
FAC001799,CLI0130,2023-11-19,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,3,54.0,-12,0.6,cod_2,0,0,1,1,0.5,2,+60,0,72,1,12,0,0,0.0410958904109589,0.0,0.5
FAC001799,CLI0130,2023-11-20,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,4,1.0,-13,0.6,cod_8,0,0,1,1,0.5,2,+60,0,73,1,13,0,0,0.05405405405405406,0.0,0.5
FAC001799,CLI0130,2023-12-12,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,5,22.0,-35,0.6,cod_4,0,1,1,1,0.5,2,+60,0,95,1,35,0,0,0.052083333333333336,0.0,0.5
FAC001799,CLI0130,2023-12-26,75103.46,60,43,0,0,1,0,0,0,0,0,0,12,4.0,9.0,0.5,32117.23,2.3384,0,6,14.0,-49,0.6,cod_3,0,0,1,1,0.5,2,+60,0,109,1,49,0,0,0.05454545454545454,0.0,0.5
FAC001959,CLI0130,2023-10-01,73970.5,60,43,0,0,1,0,0,0,0,0,0,13,4.0,9.0,0.5,35423.86,2.0882,0,0,-1.0,60,0.6429,sin_gestion_previa,0,0,0,1,0.5,2,on_time,1,0,0,0,60,0,0.0,0.0,0.5
FAC002058,CLI0130,2023-10-14,65199.01,60,43,0,0,1,0,0,0,0,0,0,14,4.0,9.0,0.5,38177.19,1.7078,0,0,-1.0,60,0.6429,sin_gestion_previa,0,0,0,1,0.5,2,+30,1,0,0,0,60,0,0.0,0.0,0.5
FAC002058,CLI0130,2023-12-17,65199.01,60,43,0,0,1,0,0,0,0,0,0,14,4.0,9.0,0.5,38177.19,1.7078,0,1,64.0,-4,0.6429,cod_0,0,0,0,1,0.5,2,+30,0,64,1,4,0,0,0.015384615384615385,0.0,0.5
FAC002058,CLI0130,2023-12-25,65199.01,60,43,0,0,1,0,0,0,0,0,0,14,4.0,9.0,0.5,38177.19,1.7078,0,2,8.0,-12,0.6429,cod_6,1,0,0,1,0.5,2,+30,0,72,1,12,0,0,0.0273972602739726,0.5,0.5
FAC002058,CLI0130,2023-12-29,65199.01,60,43,0,0,1,0,0,0,0,0,0,14,4.0,9.0,0.5,38177.19,1.7078,0,3,4.0,-16,0.6429,cod_6,2,0,0,1,0.5,2,+30,0,76,1,16,0,0,0.03896103896103896,0.6666666666666666,0.5
FAC002167,CLI0130,2023-10-27,61065.67,45,43,0,0,1,0,0,0,0,0,0,15,3.3,3.33,0.5,39978.65,1.5275,0,0,-1.0,45,0.6667,sin_gestion_previa,0,0,0,1,0.6667,3,+30,1,0,0,0,45,0,0.0,0.0,0.3333333333333333
FAC002167,CLI0130,2023-12-21,61065.67,45,43,0,0,1,0,0,0,0,0,0,15,3.3,3.33,0.5,39978.65,1.5275,0,1,55.0,-10,0.6667,cod_6,1,0,0,1,0.6667,3,+30,0,55,1,10,0,0,0.017857142857142856,1.0,0.3333333333333333
FAC002231,CLI0130,2023-11-06,58611.33,60,43,0,0,1,0,0,0,0,0,0,16,3.3,3.33,0.5,41296.59,1.4193,0,0,-1.0,60,0.6875,sin_gestion_previa,0,0,0,1,0.6667,4,+30,1,0,0,0,60,0,0.0,0.0,0.25
FAC002231,CLI0130,2023-12-13,58611.33,60,43,0,0,1,0,0,0,0,0,0,16,3.3,3.33,0.5,41296.59,1.4193,0,1,37.0,23,0.6875,cod_6,1,0,0,1,0.6667,4,+30,0,37,0,0,23,0,0.02631578947368421,1.0,0.25
FAC002231,CLI0130,2024-01-11,58611.33,60,43,0,0,1,0,0,0,0,0,0,16,3.3,3.33,0.5,41296.59,1.4193,0,2,29.0,-6,0.6875,cod_6,2,0,0,1,0.6667,4,+30,0,66,1,6,0,0,0.029850746268656716,1.0,0.25
FAC002231,CLI0130,2024-01-12,58611.33,60,43,0,0,1,0,0,0,0,0,0,16,3.3,3.33,0.5,41296.59,1.4193,0,3,1.0,-7,0.6875,cod_1,0,0,0,1,0.6667,4,+30,0,67,1,7,0,0,0.04411764705882353,0.0,0.25
FAC002256,CLI0130,2023-11-09,69527.9,90,43,0,0,1,0,0,0,0,0,0,17,3.3,3.33,0.5,42315.1,1.6431,0,0,-1.0,90,0.6875,sin_gestion_previa,0,0,0,1,0.6667,4,+60,1,0,0,0,90,0,0.0,0.0,0.25
FAC002256,CLI0130,2023-11-27,69527.9,90,43,0,0,1,0,0,0,0,0,0,17,3.3,3.33,0.5,42315.1,1.6431,0,1,18.0,72,0.6875,cod_3,0,0,0,1,0.6667,4,+60,0,18,0,0,72,0,0.05263157894736842,0.0,0.25
FAC002256,CLI0130,2024-03-11,69527.9,90,43,0,0,1,0,0,0,0,0,0,17,3.3,3.33,0.5,42315.1,1.6431,0,2,105.0,-33,0.6875,cod_3,0,0,0,1,0.6667,4,+60,0,123,1,33,0,0,0.016129032258064516,0.0,0.25
