cliente_id,feature,feature_label,reason_label,direction,weight,client_value,normalized_risk_component,risk_contribution_points,rating_reason_rank
CLI0109,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0526315789473684,0.315,1.75,2
CLI0109,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,3
CLI0109,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,4
CLI0109,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.0,0.0325,0.32,5
CLI0109,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.7894736842105263,0.045,0.31,6
CLI0109,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.0,0.025,0.24,7
CLI0109,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,1.0,0.02,0.19,8
CLI0109,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.0,0.02,0.18,9
CLI0109,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,43.89473684210526,0.04,0.17,10
CLI0109,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0,0.02,0.11,11
CLI0109,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.0,0.005,0.04,12
CLI0109,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.0,0.005,0.03,13
CLI0110,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2417840375586854,0.685,5.23,1
CLI0110,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5261197183098592,0.585,4.06,2
CLI0110,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0774647887323943,0.33,2.75,3
CLI0110,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.9225352112676056,0.32,2.67,4
CLI0110,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,5
CLI0110,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.056338028169014,0.3525,1.96,6
CLI0110,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3098591549295774,0.305,1.91,7
CLI0110,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.924788732394366,0.125,1.22,8
CLI0110,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.7183098591549296,0.08,0.72,9
CLI0110,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.2815492957746479,0.065,0.63,10
CLI0110,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9708281690140844,0.055,0.53,11
CLI0110,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0845070422535211,0.06,0.33,12
CLI0110,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,43.309859154929576,0.055,0.23,13
CLI0111,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.16,0.81,7.31,1
CLI0111,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.79896,0.295,2.87,2
CLI0111,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.08,0.49,2.72,3
CLI0111,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.642,0.25,2.43,4
CLI0111,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,1.6807999999999998,0.185,1.8,5
CLI0111,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,6
CLI0111,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,7
CLI0111,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.24,0.205,1.14,8
CLI0111,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,1.84,0.11,0.99,9
CLI0111,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.751024,0.095,0.66,10
CLI0111,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,38.32,0.145,0.6,11
CLI0111,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1,0.06,0.46,12
CLI0111,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.12,0.055,0.34,13
CLI0112,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.6923076923076923,0.93,8.4,1
CLI0112,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,5.588461538461539,0.335,3.26,2
CLI0112,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.7948846153846153,0.3,2.92,3
CLI0112,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,4.896153846153846,0.28,2.72,4
CLI0112,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0769230769230769,0.4825,2.68,5
CLI0112,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,6.615384615384615,0.25,2.26,6
CLI0112,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3846153846153846,0.32,1.78,7
CLI0112,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,28.46153846153846,0.31,1.29,8
CLI0112,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,9
CLI0112,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,10
CLI0112,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.7509307692307693,0.1,0.69,11
CLI0112,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1538461538461538,0.09,0.56,12
CLI0112,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1025641025641025,0.07,0.53,13
CLI0113,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,36.26801724137931,0.925,8.99,1
CLI0113,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,30.370689655172413,0.995,8.98,2
CLI0113,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,36.69181034482759,0.865,8.41,3
CLI0113,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.3706896551724138,0.875,7.9,4
CLI0113,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2675766283524904,0.795,6.07,5
CLI0113,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.3936781609195402,0.68,5.67,6
CLI0113,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.5833241379310344,0.68,5.67,7
CLI0113,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.7672413793103449,0.875,5.47,8
CLI0113,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.2241379310344827,0.985,5.47,9
CLI0113,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.5179689655172414,0.56,5.44,10
CLI0113,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.7586206896551724,0.96,5.33,11
CLI0113,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4957112068965517,0.675,4.69,12
CLI0113,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,10.689655172413794,0.995,4.15,13
CLI0114,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,30.287843137254903,0.79,7.68,1
CLI0114,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,28.102941176470587,0.79,7.68,2
CLI0114,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.2352941176470588,0.84,7.58,3
CLI0114,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.3808460784313725,0.84,7.0,4
CLI0114,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.5365093512152336,0.81,6.75,5
CLI0114,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.4096774509803921,0.66,6.42,6
CLI0114,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,20.705882352941178,0.71,6.41,7
CLI0114,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2506535947712418,0.73,5.58,8
CLI0114,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5882352941176471,0.755,4.72,9
CLI0114,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6862745098039216,0.73,4.06,10
CLI0114,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1078431372549019,0.675,3.75,11
CLI0114,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,13.549019607843135,0.78,3.25,12
CLI0114,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6286205882352941,0.28,1.94,13
CLI0115,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,23.063333333333333,0.695,6.76,1
CLI0115,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,16.899607843137254,0.575,5.59,2
CLI0115,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.5130333333333333,0.565,5.49,3
CLI0115,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,17.431372549019606,0.605,5.46,4
CLI0115,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4909084967320261,0.71,4.93,5
CLI0115,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.130718954248366,0.8,4.44,6
CLI0115,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7029183006535947,0.525,4.38,7
CLI0115,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2508403361344538,0.515,4.29,8
CLI0115,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6470588235294118,0.655,3.64,9
CLI0115,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.4117647058823529,0.4925,3.08,10
CLI0115,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1818082788671024,0.375,2.86,11
CLI0115,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,17.50326797385621,0.61,2.54,12
CLI0115,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,13
CLI0116,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.692251157641331,0.935,7.79,1
CLI0116,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.2805907514450867,0.915,7.62,2
CLI0116,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,27.45624277456648,0.74,7.19,3
CLI0116,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.3010260115606936,0.715,6.95,4
CLI0116,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,21.86705202312139,0.74,6.68,5
CLI0116,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,21.26959537572254,0.66,6.42,6
CLI0116,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.262732819524727,0.77,5.88,7
CLI0116,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.6416184971098265,0.795,4.97,8
CLI0116,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6994219653179191,0.785,4.36,9
CLI0116,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,14.53757225433526,0.75,3.12,10
CLI0116,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0809248554913294,0.505,2.81,11
CLI0116,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,12
CLI0116,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6660398843930636,0.225,1.56,13
CLI0117,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.0989010989010989,0.94,9.14,1
CLI0117,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,35.55703296703297,0.905,8.8,2
CLI0117,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.8388278388278387,0.985,8.21,3
CLI0117,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.1318681318681318,0.975,8.12,4
CLI0117,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,29.2643956043956,0.785,7.63,5
CLI0117,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,24.64835164835165,0.835,7.54,6
CLI0117,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.1648351648351648,0.815,7.36,7
CLI0117,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.3053026338740624,0.91,6.95,8
CLI0117,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.3273362637362637,0.97,6.74,9
CLI0117,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.8571428571428571,0.925,5.78,10
CLI0117,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.7692307692307693,0.98,5.44,11
CLI0117,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1538461538461538,0.9025,5.01,12
CLI0117,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,12.21978021978022,0.88,3.67,13
CLI0118,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4028599999999999,0.875,6.08,1
CLI0118,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1861111111111111,0.405,3.09,2
CLI0118,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,3
CLI0118,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3,0.2975,1.86,4
CLI0118,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,3.316666666666667,0.18,1.62,5
CLI0118,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,1.5336666666666663,0.15,1.46,6
CLI0118,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,7
CLI0118,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0333333333333333,0.2125,1.18,8
CLI0118,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,9
CLI0118,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.6448333333333333,0.085,0.83,10
CLI0118,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.1333333333333333,0.105,0.58,11
CLI0118,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.965425,0.06,0.58,12
CLI0118,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,38.53333333333333,0.135,0.56,13
CLI0119,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.0625,0.98,9.53,1
CLI0119,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.4166666666666667,0.885,7.99,2
CLI0119,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,22.86239583333333,0.69,6.71,3
CLI0119,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,21.041666666666668,0.72,6.5,4
CLI0119,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,20.581979166666667,0.655,6.37,5
CLI0119,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4602270833333333,0.8,5.56,6
CLI0119,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2454861111111111,0.705,5.39,7
CLI0119,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1875,0.96,5.33,8
CLI0119,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6979166666666666,0.78,4.33,9
CLI0119,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5104166666666666,0.675,4.22,10
CLI0119,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7797854166666666,0.47,3.92,11
CLI0119,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2079056649369149,0.46,3.83,12
CLI0119,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,14.885416666666666,0.725,3.02,13
CLI0120,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2470238095238095,0.72,5.5,1
CLI0120,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,9.942946428571428,0.4,3.89,2
CLI0120,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,7.055267857142857,0.385,3.74,3
CLI0120,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.7329625000000001,0.36,3.5,4
CLI0120,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,8.758928571428571,0.335,3.02,5
CLI0120,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0995535714285714,0.35,2.92,6
CLI0120,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.8941964285714287,0.345,2.88,7
CLI0120,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.375,0.425,2.66,8
CLI0120,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5957348214285715,0.36,2.5,9
CLI0120,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,10
CLI0120,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0535714285714285,0.33,1.83,11
CLI0120,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3928571428571428,0.325,1.81,12
CLI0120,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,27.883928571428573,0.325,1.35,13
CLI0121,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,27.354166666666668,0.92,8.31,1
CLI0121,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.6041666666666666,0.915,8.26,2
CLI0121,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,35.097500000000004,0.835,8.12,3
CLI0121,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,29.203125,0.825,8.02,4
CLI0121,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2708333333333333,0.75,7.29,5
CLI0121,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.125,0.75,4.17,6
CLI0121,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6875,0.735,4.08,7
CLI0121,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.4791666666666667,0.625,3.91,8
CLI0121,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1833581349206349,0.385,2.94,9
CLI0121,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,15.208333333333334,0.705,2.94,10
CLI0121,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5790604166666666,0.415,2.88,11
CLI0121,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,12
CLI0121,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,13
CLI0122,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,25.746923076923075,0.745,7.24,1
CLI0122,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,23.065934065934066,0.775,7.0,2
CLI0122,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0659340659340659,0.735,6.64,3
CLI0122,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,22.92483516483516,0.67,6.51,4
CLI0122,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.4495923076923077,0.63,6.12,5
CLI0122,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2610805860805861,0.76,5.81,6
CLI0122,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.3633699633699633,0.67,5.58,7
CLI0122,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.6205021978021977,0.63,5.25,8
CLI0122,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.6703296703296703,0.83,5.19,9
CLI0122,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6923076923076923,0.7525,4.18,10
