cliente_id,cluster,feature,feature_label,cluster_driver_rank,cluster_direction,client_value,cluster_mean,global_mean,client_to_global_mean_ratio,assigned_distance,margin_to_second_nearest
CLI0100,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,14.333333333333334,15.104832426141463,15.299121875328938,0.9368729427828786,3.7089027810388444,9.396771346222476
CLI0100,0,num_facturas_prev_sum,num facturas prev total,6,alto,774.0,1724.1885714285713,1588.695,0.48719231822344755,3.7089027810388444,9.396771346222476
CLI0101,0,dias_mora_observable_max,dias mora observable max.,1,bajo,19.0,77.22857142857143,77.7,0.24453024453024452,4.536495952757966,8.390372241615772
CLI0101,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0512820512820512,0.04197016251425711,0.12102887928390232,0.4237174762376905,4.536495952757966,8.390372241615772
CLI0101,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,4.536495952757966,8.390372241615772
CLI0101,0,ratio_monto_max,ratio monto max.,4,alto,3.1259,3.2851531428571428,3.22862,0.968184549435982,4.536495952757966,8.390372241615772
CLI0101,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,11.461538461538462,15.104832426141463,15.299121875328938,0.7491631581823733,4.536495952757966,8.390372241615772
CLI0101,0,num_facturas_prev_sum,num facturas prev total,6,alto,359.0,1724.1885714285713,1588.695,0.22597163080389882,4.536495952757966,8.390372241615772
CLI0102,0,dias_mora_observable_max,dias mora observable max.,1,bajo,56.0,77.22857142857143,77.7,0.7207207207207207,4.437648646473522,4.480146007656606
CLI0102,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.2888888888888888,0.04197016251425711,0.12102887928390232,2.38694178280566,4.437648646473522,4.480146007656606
CLI0102,0,moras_consecutivas_sum,moras consecutivas total,3,alto,13.0,3.302857142857143,8.93,1.4557670772676372,4.437648646473522,4.480146007656606
CLI0102,0,ratio_monto_max,ratio monto max.,4,alto,4.3293,3.2851531428571428,3.22862,1.3409134552843012,4.437648646473522,4.480146007656606
CLI0102,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,14.177777777777775,15.104832426141463,15.299121875328938,0.926705329450351,4.437648646473522,4.480146007656606
CLI0102,0,num_facturas_prev_sum,num facturas prev total,6,alto,406.0,1724.1885714285713,1588.695,0.2555556604634622,4.437648646473522,4.480146007656606
CLI0103,0,dias_mora_observable_max,dias mora observable max.,1,bajo,37.0,77.22857142857143,77.7,0.47619047619047616,4.905492941044929,8.070557568349681
CLI0103,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,4.905492941044929,8.070557568349681
CLI0103,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,4.905492941044929,8.070557568349681
CLI0103,0,ratio_monto_max,ratio monto max.,4,alto,3.0195,3.2851531428571428,3.22862,0.9352292930106362,4.905492941044929,8.070557568349681
CLI0103,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,14.135135135135137,15.104832426141463,15.299121875328938,0.9239180686526315,4.905492941044929,8.070557568349681
CLI0103,0,num_facturas_prev_sum,num facturas prev total,6,alto,250.0,1724.1885714285713,1588.695,0.15736185989129442,4.905492941044929,8.070557568349681
CLI0104,0,dias_mora_observable_max,dias mora observable max.,1,bajo,14.0,77.22857142857143,77.7,0.18018018018018017,5.765715836187774,6.3789538181460985
CLI0104,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1666666666666666,0.04197016251425711,0.12102887928390232,1.3770817977724958,5.765715836187774,6.3789538181460985
CLI0104,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,5.765715836187774,6.3789538181460985
CLI0104,0,ratio_monto_max,ratio monto max.,4,alto,1.955,3.2851531428571428,3.22862,0.6055218638303672,5.765715836187774,6.3789538181460985
CLI0104,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,12.916666666666666,15.104832426141463,15.299121875328938,0.8442750356473614,5.765715836187774,6.3789538181460985
CLI0104,0,num_facturas_prev_sum,num facturas prev total,6,alto,30.0,1724.1885714285713,1588.695,0.018883423186955333,5.765715836187774,6.3789538181460985
CLI0105,0,dias_mora_observable_max,dias mora observable max.,1,bajo,116.0,77.22857142857143,77.7,1.492921492921493,6.100182339166234,7.170446321898244
CLI0105,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,6.100182339166234,7.170446321898244
CLI0105,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,6.100182339166234,7.170446321898244
CLI0105,0,ratio_monto_max,ratio monto max.,4,alto,6.5656,3.2851531428571428,3.22862,2.033562326938444,6.100182339166234,7.170446321898244
CLI0105,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.54826254826255,15.104832426141463,15.299121875328938,1.0816478673163556,6.100182339166234,7.170446321898244
CLI0105,0,num_facturas_prev_sum,num facturas prev total,6,alto,5355.0,1724.1885714285713,1588.695,3.3706910388715268,6.100182339166234,7.170446321898244
CLI0106,0,dias_mora_observable_max,dias mora observable max.,1,bajo,0.0,77.22857142857143,77.7,0.0,9.13006267702142,6.805782006662048
CLI0106,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,9.13006267702142,6.805782006662048
CLI0106,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,9.13006267702142,6.805782006662048
CLI0106,0,ratio_monto_max,ratio monto max.,4,alto,1.7108,3.2851531428571428,3.22862,0.5298858335759551,9.13006267702142,6.805782006662048
CLI0106,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,8.0,15.104832426141463,15.299121875328938,0.5229058285299787,9.13006267702142,6.805782006662048
CLI0106,0,num_facturas_prev_sum,num facturas prev total,6,alto,88.0,1724.1885714285713,1588.695,0.05539137468173564,9.13006267702142,6.805782006662048
CLI0107,0,dias_mora_observable_max,dias mora observable max.,1,bajo,82.0,77.22857142857143,77.7,1.0553410553410554,2.404138874785304,9.167413013196834
CLI0107,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0495049504950495,0.04197016251425711,0.12102887928390232,0.4090341973581672,2.404138874785304,9.167413013196834
CLI0107,0,moras_consecutivas_sum,moras consecutivas total,3,alto,5.0,3.302857142857143,8.93,0.5599104143337066,2.404138874785304,9.167413013196834
CLI0107,0,ratio_monto_max,ratio monto max.,4,alto,2.4905,3.2851531428571428,3.22862,0.7713822004447721,2.404138874785304,9.167413013196834
CLI0107,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.277227722772277,15.104832426141463,15.299121875328938,1.1292953846346694,2.404138874785304,9.167413013196834
CLI0107,0,num_facturas_prev_sum,num facturas prev total,6,alto,1719.0,1724.1885714285713,1588.695,1.0820201486125405,2.404138874785304,9.167413013196834
CLI0108,0,dias_mora_observable_max,dias mora observable max.,1,bajo,110.0,77.22857142857143,77.7,1.4157014157014156,5.658121582164421,7.636780138805941
CLI0108,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.658121582164421,7.636780138805941
CLI0108,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.658121582164421,7.636780138805941
CLI0108,0,ratio_monto_max,ratio monto max.,4,alto,2.658,3.2851531428571428,3.22862,0.823261950926402,5.658121582164421,7.636780138805941
CLI0108,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.550185873605948,15.104832426141463,15.299121875328938,1.0817735820703835,5.658121582164421,7.636780138805941
CLI0108,0,num_facturas_prev_sum,num facturas prev total,6,alto,6638.0,1724.1885714285713,1588.695,4.17827210383365,5.658121582164421,7.636780138805941
CLI0109,0,dias_mora_observable_max,dias mora observable max.,1,bajo,0.0,77.22857142857143,77.7,0.0,10.224048845492565,6.491658237365019
CLI0109,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,10.224048845492565,6.491658237365019
CLI0109,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,10.224048845492565,6.491658237365019
CLI0109,0,ratio_monto_max,ratio monto max.,4,alto,1.5758,3.2851531428571428,3.22862,0.4880723033370295,10.224048845492565,6.491658237365019
CLI0109,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,5.894736842105263,15.104832426141463,15.299121875328938,0.38529903154840534,10.224048845492565,6.491658237365019
CLI0109,0,num_facturas_prev_sum,num facturas prev total,6,alto,135.0,1724.1885714285713,1588.695,0.084975404341299,10.224048845492565,6.491658237365019
CLI0110,0,dias_mora_observable_max,dias mora observable max.,1,bajo,17.0,77.22857142857143,77.7,0.2187902187902188,5.826498979250431,8.419534169085217
CLI0110,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,5.826498979250431,8.419534169085217
CLI0110,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,5.826498979250431,8.419534169085217
CLI0110,0,ratio_monto_max,ratio monto max.,4,alto,5.7768,3.2851531428571428,3.22862,1.78924741840167,5.826498979250431,8.419534169085217
CLI0110,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,7.47887323943662,15.104832426141463,15.299121875328938,0.48884330096728645,5.826498979250431,8.419534169085217
CLI0110,0,num_facturas_prev_sum,num facturas prev total,6,alto,1476.0,1724.1885714285713,1588.695,0.9290644207982023,5.826498979250431,8.419534169085217
CLI0111,0,dias_mora_observable_max,dias mora observable max.,1,bajo,15.0,77.22857142857143,77.7,0.19305019305019305,5.21657975048543,6.600898156132491
CLI0111,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.16,0.04197016251425711,0.12102887928390232,1.3219985258615967,5.21657975048543,6.600898156132491
CLI0111,0,moras_consecutivas_sum,moras consecutivas total,3,alto,4.0,3.302857142857143,8.93,0.4479283314669653,5.21657975048543,6.600898156132491
CLI0111,0,ratio_monto_max,ratio monto max.,4,alto,2.0851,3.2851531428571428,3.22862,0.6458177177865466,5.21657975048543,6.600898156132491
CLI0111,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,20.8,15.104832426141463,15.299121875328938,1.3595551541779447,5.21657975048543,6.600898156132491
CLI0111,0,num_facturas_prev_sum,num facturas prev total,6,alto,138.0,1724.1885714285713,1588.695,0.08686374665999452,5.21657975048543,6.600898156132491
CLI0112,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.6923076923076923,0.743681700762976,0.12102887928390232,5.7201859292088315,9.450143404538174,0.900791609143333
CLI0112,2,moras_consecutivas_sum,moras consecutivas total,2,alto,9.0,54.22727272727273,8.93,1.007838745800672,9.450143404538174,0.900791609143333
CLI0112,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.1538461538461538,0.07573681844648178,0.04828355882619489,3.1863051851656157,9.450143404538174,0.900791609143333
CLI0112,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,5.588461538461539,27.107033668546613,15.274151424401019,0.36587705484795485,9.450143404538174,0.900791609143333
CLI0112,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,13.5,46.66272727272727,29.547749999999997,0.4568875802726096,9.450143404538174,0.900791609143333
CLI0112,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.0769230769230769,0.1298405973204223,0.08465994929234688,0.9086123670762772,9.450143404538174,0.900791609143333
CLI0113,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.3706896551724138,0.743681700762976,0.12102887928390232,3.0628198605629664,6.142142087709231,2.5644970268595015
CLI0113,2,moras_consecutivas_sum,moras consecutivas total,2,alto,43.0,54.22727272727273,8.93,4.815229563269877,6.142142087709231,2.5644970268595015
CLI0113,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.0689655172413793,0.07573681844648178,0.04828355882619489,1.4283437036949314,6.142142087709231,2.5644970268595015
CLI0113,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,36.26801724137931,27.107033668546613,15.274151424401019,2.374470190431648,6.142142087709231,2.5644970268595015
CLI0113,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,66.0,46.66272727272727,29.547749999999997,2.2336726146660917,6.142142087709231,2.5644970268595015
CLI0113,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.2241379310344827,0.1298405973204223,0.08465994929234688,2.64750844889467,6.142142087709231,2.5644970268595015
CLI0114,0,dias_mora_observable_max,dias mora observable max.,1,bajo,113.0,77.22857142857143,77.7,1.4543114543114544,5.362491574339902,2.8208667951806277
CLI0114,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.2352941176470588,0.04197016251425711,0.12102887928390232,1.94411547920823,5.362491574339902,2.8208667951806277
CLI0114,0,moras_consecutivas_sum,moras consecutivas total,3,alto,24.0,3.302857142857143,8.93,2.687569988801792,5.362491574339902,2.8208667951806277
CLI0114,0,ratio_monto_max,ratio monto max.,4,alto,3.2157,3.2851531428571428,3.22862,0.995998290291208,5.362491574339902,2.8208667951806277
CLI0114,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.019607843137255,15.104832426141463,15.299121875328938,1.047093288992629,5.362491574339902,2.8208667951806277
CLI0114,0,num_facturas_prev_sum,num facturas prev total,6,alto,1080.0,1724.1885714285713,1588.695,0.679803234730392,5.362491574339902,2.8208667951806277
CLI0115,0,dias_mora_observable_max,dias mora observable max.,1,bajo,72.0,77.22857142857143,77.7,0.9266409266409266,3.042733786066519,9.419083329984629
CLI0115,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.042733786066519,9.419083329984629
CLI0115,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.042733786066519,9.419083329984629
CLI0115,0,ratio_monto_max,ratio monto max.,4,alto,3.4642,3.2851531428571428,3.22862,1.0729661589161934,3.042733786066519,9.419083329984629
CLI0115,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,15.49673202614379,15.104832426141463,15.299121875328938,1.012916437454722,3.042733786066519,9.419083329984629
CLI0115,0,num_facturas_prev_sum,num facturas prev total,6,alto,3021.0,1724.1885714285713,1588.695,1.901560714926402,3.042733786066519,9.419083329984629
CLI0116,0,dias_mora_observable_max,dias mora observable max.,1,bajo,104.0,77.22857142857143,77.7,1.3384813384813383,4.391140493778416,8.294223932625844
CLI0116,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,4.391140493778416,8.294223932625844
CLI0116,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,4.391140493778416,8.294223932625844
CLI0116,0,ratio_monto_max,ratio monto max.,4,alto,1.9874,3.2851531428571428,3.22862,0.6155571110877094,4.391140493778416,8.294223932625844
CLI0116,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.91329479768786,15.104832426141463,15.299121875328938,1.170870782235841,4.391140493778416,8.294223932625844
CLI0116,0,num_facturas_prev_sum,num facturas prev total,6,alto,2976.0,1724.1885714285713,1588.695,1.873235580145969,4.391140493778416,8.294223932625844
CLI0117,0,dias_mora_observable_max,dias mora observable max.,1,bajo,100.0,77.22857142857143,77.7,1.287001287001287,5.266898326695987,4.378610889904655
CLI0117,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.1648351648351648,0.04197016251425711,0.12102887928390232,1.3619490307640072,5.266898326695987,4.378610889904655
CLI0117,0,moras_consecutivas_sum,moras consecutivas total,3,alto,15.0,3.302857142857143,8.93,1.67973124300112,5.266898326695987,4.378610889904655
CLI0117,0,ratio_monto_max,ratio monto max.,4,alto,1.9269,3.2851531428571428,3.22862,0.5968184549435982,5.266898326695987,4.378610889904655
CLI0117,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.186813186813186,15.104832426141463,15.299121875328938,1.123385598655064,5.266898326695987,4.378610889904655
CLI0117,0,num_facturas_prev_sum,num facturas prev total,6,alto,736.0,1724.1885714285713,1588.695,0.4632733155199708,5.266898326695987,4.378610889904655
CLI0118,0,dias_mora_observable_max,dias mora observable max.,1,bajo,44.0,77.22857142857143,77.7,0.5662805662805662,4.439564078585455,9.014843313543492
CLI0118,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,4.439564078585455,9.014843313543492
CLI0118,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,4.439564078585455,9.014843313543492
CLI0118,0,ratio_monto_max,ratio monto max.,4,alto,2.0209,3.2851531428571428,3.22862,0.6259330611840354,4.439564078585455,9.014843313543492
CLI0118,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,9.45,15.104832426141463,15.299121875328938,0.6176825099510374,4.439564078585455,9.014843313543492
CLI0118,0,num_facturas_prev_sum,num facturas prev total,6,alto,1047.0,1724.1885714285713,1588.695,0.6590314692247411,4.439564078585455,9.014843313543492
CLI0119,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.4166666666666667,0.743681700762976,0.12102887928390232,3.4427044944312413,5.297384985936099,2.4848609444947485
CLI0119,2,moras_consecutivas_sum,moras consecutivas total,2,alto,40.0,54.22727272727273,8.93,4.479283314669653,5.297384985936099,2.4848609444947485
CLI0119,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.03125,0.07573681844648178,0.04828355882619489,0.6472182407367659,5.297384985936099,2.4848609444947485
CLI0119,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,22.86239583333333,27.107033668546613,15.274151424401019,1.4968030103989811,5.297384985936099,2.4848609444947485
CLI0119,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,33.72,46.66272727272727,29.547749999999997,1.1412036449475849,5.297384985936099,2.4848609444947485
CLI0119,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.1875,0.1298405973204223,0.08465994929234688,2.2147426447484264,5.297384985936099,2.4848609444947485
CLI0120,0,dias_mora_observable_max,dias mora observable max.,1,bajo,107.0,77.22857142857143,77.7,1.377091377091377,3.1685814781286,9.653808971096302
CLI0120,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,3.1685814781286,9.653808971096302
CLI0120,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,3.1685814781286,9.653808971096302
CLI0120,0,ratio_monto_max,ratio monto max.,4,alto,2.8627,3.2851531428571428,3.22862,0.8866636519627581,3.1685814781286,9.653808971096302
CLI0120,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.267857142857142,15.104832426141463,15.299121875328938,1.0633196647116308,3.1685814781286,9.653808971096302
CLI0120,0,num_facturas_prev_sum,num facturas prev total,6,alto,2642.0,1724.1885714285713,1588.695,1.6630001353311996,3.1685814781286,9.653808971096302
CLI0121,2,moras_consecutivas_mean,moras consecutivas prom.,1,alto,0.6041666666666666,0.743681700762976,0.12102887928390232,4.9919215169252995,7.777998384813827,2.8766570554853796
CLI0121,2,moras_consecutivas_sum,moras consecutivas total,2,alto,29.0,54.22727272727273,8.93,3.2474804031354982,7.777998384813827,2.8766570554853796
CLI0121,2,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.0833333333333333,0.07573681844648178,0.04828355882619489,1.725915308631375,7.777998384813827,2.8766570554853796
CLI0121,2,mora_ultimo_tramo_mean,mora ultimo tramo prom.,4,alto,29.203125,27.107033668546613,15.274151424401019,1.9119310911994059,7.777998384813827,2.8766570554853796
CLI0121,2,mora_promedio_hist_max,mora promedio hist max.,5,alto,68.5,46.66272727272727,29.547749999999997,2.318281425827686,7.777998384813827,2.8766570554853796
CLI0121,2,tiene_disputa_activa_mean,tiene disputa activa prom.,6,alto,0.125,0.1298405973204223,0.08465994929234688,1.476495096498951,7.777998384813827,2.8766570554853796
CLI0122,0,dias_mora_observable_max,dias mora observable max.,1,bajo,90.0,77.22857142857143,77.7,1.1583011583011582,3.0736565932758304,8.020971279871697
CLI0122,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0659340659340659,0.04197016251425711,0.12102887928390232,0.5447796123056027,3.0736565932758304,8.020971279871697
CLI0122,0,moras_consecutivas_sum,moras consecutivas total,3,alto,6.0,3.302857142857143,8.93,0.671892497200448,3.0736565932758304,8.020971279871697
CLI0122,0,ratio_monto_max,ratio monto max.,4,alto,2.1073,3.2851531428571428,3.22862,0.6526937205369477,3.0736565932758304,8.020971279871697
CLI0122,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.857142857142858,15.104832426141463,15.299121875328938,1.1672005101115597,3.0736565932758304,8.020971279871697
CLI0122,0,num_facturas_prev_sum,num facturas prev total,6,alto,824.0,1724.1885714285713,1588.695,0.5186646902017065,3.0736565932758304,8.020971279871697
CLI0123,0,dias_mora_observable_max,dias mora observable max.,1,bajo,57.0,77.22857142857143,77.7,0.7335907335907336,4.175733450930872,8.425833439652976
CLI0123,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0526315789473684,0.04197016251425711,0.12102887928390232,0.4348679361386829,4.175733450930872,8.425833439652976
CLI0123,0,moras_consecutivas_sum,moras consecutivas total,3,alto,2.0,3.302857142857143,8.93,0.22396416573348266,4.175733450930872,8.425833439652976
CLI0123,0,ratio_monto_max,ratio monto max.,4,alto,1.7846,3.2851531428571428,3.22862,0.5527438967732344,4.175733450930872,8.425833439652976
CLI0123,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,12.5,15.104832426141463,15.299121875328938,0.8170403570780918,4.175733450930872,8.425833439652976
CLI0123,0,num_facturas_prev_sum,num facturas prev total,6,alto,318.0,1724.1885714285713,1588.695,0.20016428578172651,4.175733450930872,8.425833439652976
CLI0124,1,condicion_dias_max,condicion dias max.,1,bajo,60.0,60.0,89.55,0.6700167504187605,4.487537074296585,38.80448483376163
CLI0124,1,dias_hasta_vence_max,dias hasta vence max.,2,bajo,60.0,60.0,89.55,0.6700167504187605,4.487537074296585,38.80448483376163
CLI0124,1,cliente_nuevo_mean,cliente nuevo prom.,3,alto,0.2,0.1717171717171717,0.04828355882619489,4.142196740715302,4.487537074296585,38.80448483376163
CLI0124,1,dias_desde_ultima_gestion_max,dias desde ultima gestion max.,4,bajo,50.0,54.666666666666664,93.615,0.5341024408481547,4.487537074296585,38.80448483376163
CLI0124,1,dias_mora_observable_max,dias mora observable max.,5,bajo,2.0,39.0,77.7,0.02574002574002574,4.487537074296585,38.80448483376163
CLI0124,1,moras_consecutivas_mean,moras consecutivas prom.,6,alto,0.0,0.16666666666666666,0.12102887928390232,0.0,4.487537074296585,38.80448483376163
CLI0125,0,dias_mora_observable_max,dias mora observable max.,1,bajo,0.0,77.22857142857143,77.7,0.0,7.908129554068287,7.285860923751606
CLI0125,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0,0.04197016251425711,0.12102887928390232,0.0,7.908129554068287,7.285860923751606
CLI0125,0,moras_consecutivas_sum,moras consecutivas total,3,alto,0.0,3.302857142857143,8.93,0.0,7.908129554068287,7.285860923751606
CLI0125,0,ratio_monto_max,ratio monto max.,4,alto,2.3488,3.2851531428571428,3.22862,0.7274934801865813,7.908129554068287,7.285860923751606
CLI0125,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,9.633333333333333,15.104832426141463,15.299121875328938,0.629665768521516,7.908129554068287,7.285860923751606
CLI0125,0,num_facturas_prev_sum,num facturas prev total,6,alto,304.0,1724.1885714285713,1588.695,0.19135202162781403,7.908129554068287,7.285860923751606
CLI0126,0,dias_mora_observable_max,dias mora observable max.,1,bajo,115.0,77.22857142857143,77.7,1.48005148005148,3.9009951525490396,8.100378785386281
CLI0126,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.036144578313253,0.04197016251425711,0.12102887928390232,0.29864424530005934,3.9009951525490396,8.100378785386281
CLI0126,0,moras_consecutivas_sum,moras consecutivas total,3,alto,6.0,3.302857142857143,8.93,0.671892497200448,3.9009951525490396,8.100378785386281
CLI0126,0,ratio_monto_max,ratio monto max.,4,alto,2.064,3.2851531428571428,3.22862,0.6392824178751294,3.9009951525490396,8.100378785386281
CLI0126,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.44578313253012,15.104832426141463,15.299121875328938,1.1403127104087487,3.9009951525490396,8.100378785386281
CLI0126,0,num_facturas_prev_sum,num facturas prev total,6,alto,3292.0,1724.1885714285713,1588.695,2.072140971048565,3.9009951525490396,8.100378785386281
CLI0127,0,dias_mora_observable_max,dias mora observable max.,1,bajo,92.0,77.22857142857143,77.7,1.184041184041184,5.735972347648886,6.005780553423907
CLI0127,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0574162679425837,0.04197016251425711,0.12102887928390232,0.4744013848785631,5.735972347648886,6.005780553423907
CLI0127,0,moras_consecutivas_sum,moras consecutivas total,3,alto,12.0,3.302857142857143,8.93,1.343784994400896,5.735972347648886,6.005780553423907
CLI0127,0,ratio_monto_max,ratio monto max.,4,alto,11.5361,3.2851531428571428,3.22862,3.573074564364961,5.735972347648886,6.005780553423907
CLI0127,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,17.076555023923444,15.104832426141463,15.299121875328938,1.1161787691528073,5.735972347648886,6.005780553423907
CLI0127,0,num_facturas_prev_sum,num facturas prev total,6,alto,3871.0,1724.1885714285713,1588.695,2.436591038556803,5.735972347648886,6.005780553423907
CLI0128,0,dias_mora_observable_max,dias mora observable max.,1,bajo,110.0,77.22857142857143,77.7,1.4157014157014156,4.534842788920052,7.186402884199291
CLI0128,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.0397727272727272,0.04197016251425711,0.12102887928390232,0.32862179265025426,4.534842788920052,7.186402884199291
CLI0128,0,moras_consecutivas_sum,moras consecutivas total,3,alto,7.0,3.302857142857143,8.93,0.7838745800671892,4.534842788920052,7.186402884199291
CLI0128,0,ratio_monto_max,ratio monto max.,4,alto,2.2437,3.2851531428571428,3.22862,0.6949408725709437,4.534842788920052,7.186402884199291
CLI0128,0,dias_desde_ultima_gestion_mean,dias desde ultima gestion prom.,5,bajo,16.414772727272727,15.104832426141463,15.299121875328938,1.0729225416357304,4.534842788920052,7.186402884199291
CLI0128,0,num_facturas_prev_sum,num facturas prev total,6,alto,2729.0,1724.1885714285713,1588.695,1.71776206257337,4.534842788920052,7.186402884199291
CLI0129,0,dias_mora_observable_max,dias mora observable max.,1,bajo,58.0,77.22857142857143,77.7,0.7464607464607464,3.9669939972472474,8.935069103852898
CLI0129,0,moras_consecutivas_mean,moras consecutivas prom.,2,alto,0.024390243902439,0.04197016251425711,0.12102887928390232,0.2015241655276822,3.9669939972472474,8.935069103852898
CLI0129,0,moras_consecutivas_sum,moras consecutivas total,3,alto,1.0,3.302857142857143,8.93,0.11198208286674133,3.9669939972472474,8.935069103852898
CLI0129,0,ratio_monto_max,ratio monto max.,4,alto,1.962,3.2851531428571428,3.22862,0.6076899728057189,3.9669939972472474,8.935069103852898
