cliente_id,monto_mean,monto_max,condicion_dias_mean,condicion_dias_max,antiguedad_meses_mean,antiguedad_meses_max,mora_promedio_hist_mean,mora_promedio_hist_max,mora_ultimo_tramo_mean,mora_ultimo_tramo_max,monto_promedio_hist_mean,monto_promedio_hist_max,ratio_monto_mean,ratio_monto_max,dias_desde_ultima_gestion_mean,dias_desde_ultima_gestion_max,dias_hasta_vence_mean,dias_hasta_vence_max,dias_mora_observable_mean,dias_mora_observable_max,dias_hasta_vence_pos_mean,dias_hasta_vence_pos_max,intensidad_gestion_mean,intensidad_gestion_max,friccion_contacto_mean,friccion_contacto_max,tasa_cumplimiento_mean,tasa_contacto_cliente_mean,tasa_cumpl_promesas_mean,ratio_promesas_rotas_mean,num_facturas_prev_sum,num_facturas_prev_mean,moras_consecutivas_sum,moras_consecutivas_mean,num_gestiones_factura_sum,num_gestiones_factura_mean,num_no_contesta_cons_sum,num_no_contesta_cons_mean,num_promesas_rotas_sum,num_promesas_rotas_mean,promesas_total_sum,promesas_total_mean,tiene_disputa_activa_mean,tiene_promesa_activa_mean,sin_gestion_previa_mean,esta_vencida_al_corte_mean,cliente_nuevo_mean,n_facturas_total,n_cortes_total,sector_dominante_modal
CLI0088,40729.35229813665,78204.56,49.6583850931677,90,4.0,4,17.20465838509317,26.16,18.518819875776394,51.0,40658.64236024845,68456.68,1.0222068322981366,2.0828,16.888198757763973,108.0,2.217391304347826,90,14.583850931677018,86,16.801242236024844,90,0.03628142450615848,0.25,0.1917184265010352,1.0,0.4144422360248447,0.5906434782608695,0.800404347826087,0.18886592186281628,3434,21.32919254658385,0,0.0,343,2.130434782608696,62,0.38509316770186336,212,1.3167701863354038,1012,6.285714285714286,0.10559006211180125,0.21739130434782608,0.2546583850931677,0.6149068322981367,0.012422360248447204,41,161,manufactura
CLI0089,19784.26714285714,28910.35,66.42857142857143,90,12.0,12,20.31122448979592,40.0,22.38714285714286,43.33,18094.618163265306,20698.74,1.1425734693877552,1.7374,18.653061224489797,93.0,-2.693877551020408,90,22.102040816326532,114,19.408163265306122,90,0.03739146122507953,0.14285714285714285,0.15068027210884352,1.0,0.4540877551020408,0.683765306122449,0.673469387755102,0.32653061224489793,200,4.081632653061225,16,0.32653061224489793,147,3.0,19,0.3877551020408163,16,0.32653061224489793,16,0.32653061224489793,0.12244897959183673,0.02040816326530612,0.1836734693877551,0.6326530612244898,0.04081632653061224,9,49,agro
CLI0090,33607.32294871795,79875.6,62.5,90,19.0,19,16.801923076923078,40.0,8.756153846153847,40.0,29288.096282051287,35455.29,1.159151282051282,3.0995,16.76923076923077,96.0,3.051282051282051,90,17.474358974358974,108,20.525641025641026,90,0.028663099360462123,0.07142857142857142,0.1625,1.0,0.6310846153846155,0.6695564102564102,0.8692307692307691,0.13076923076923078,814,10.435897435897436,0,0.0,194,2.4871794871794872,28,0.358974358974359,51,0.6538461538461539,280,3.58974358974359,0.07692307692307693,0.19230769230769232,0.2948717948717949,0.5512820512820513,0.11538461538461539,23,78,manufactura
CLI0091,5092.558,9244.8,52.0,90,34.0,34,0.0,0.0,0.0,0.0,4225.512,4678.67,1.1978933333333333,1.9806,13.2,74.0,38.2,90,0.0,0,38.2,90,0.013745476745476744,0.047619047619047616,0.06666666666666667,1.0,1.0,0.7733333333333333,1.0,0.0,65,4.333333333333333,0,0.0,6,0.4,1,0.06666666666666667,0,0.0,4,0.26666666666666666,0.0,0.06666666666666667,0.6,0.0,0.06666666666666667,9,15,servicios
CLI0092,12610.463,27320.54,65.16666666666667,90,59.0,59,57.028999999999996,91.67,45.34788888888889,91.67,10855.164999999999,15778.75,1.4311755555555556,4.9497,16.144444444444446,91.0,-16.155555555555555,90,28.733333333333334,103,12.577777777777778,90,0.038144669021278665,0.1,0.2963668430335097,1.0,0.28888888888888886,0.39038,0.9000011111111111,0.09074074074074073,505,5.611111111111111,3,0.03333333333333333,323,3.588888888888889,76,0.8444444444444444,35,0.3888888888888889,183,2.033333333333333,0.06666666666666667,0.4111111111111111,0.14444444444444443,0.7777777777777778,0.1,13,90,agro
CLI0093,18308.17537037037,39652.32,75.27777777777777,90,70.0,70,24.75740740740741,41.25,19.191851851851855,33.67,16803.597962962962,20699.95,1.1582611111111112,3.3246,21.5,103.0,-2.4444444444444446,90,19.296296296296298,91,16.85185185185185,90,0.02718857431612292,0.1111111111111111,0.3236111111111111,1.0,0.25925925925925924,0.2865685185185185,0.3888888888888889,0.6111111111111112,285,5.277777777777778,0,0.0,133,2.462962962962963,38,0.7037037037037037,66,1.2222222222222223,66,1.2222222222222223,0.018518518518518517,0.16666666666666666,0.2037037037037037,0.6851851851851852,0.1111111111111111,11,54,agro
CLI0094,4955.008333333333,9954.57,59.464285714285715,90,16.0,16,14.954404761904764,29.38,15.699880952380951,27.33,6568.231428571428,9016.63,0.7459035714285713,1.6012,17.523809523809526,99.0,3.369047619047619,90,15.571428571428571,109,18.94047619047619,90,0.02748671299627628,0.1,0.28313492063492063,1.0,0.4685821428571429,0.6387892857142857,0.5995607142857143,0.35345804988662133,976,11.619047619047619,1,0.011904761904761904,171,2.0357142857142856,44,0.5238095238095238,92,1.0952380952380953,275,3.2738095238095237,0.10714285714285714,0.16666666666666666,0.27380952380952384,0.5833333333333334,0.023809523809523808,23,84,servicios
CLI0095,40863.41625,78681.99,52.439516129032256,90,36.0,36,35.143185483870965,51.97,27.723629032258064,67.67,42513.77596774193,58472.9,0.9670322580645162,2.0718,16.826612903225808,110.0,-13.262096774193548,90,26.004032258064516,112,12.741935483870968,90,0.0394654255107068,0.25,0.24460605478750638,1.0,0.13306451612903225,0.5374366935483871,0.30482056451612904,0.6300169105559598,5489,22.133064516129032,0,0.0,741,2.9879032258064515,136,0.5483870967741935,1409,5.681451612903226,2277,9.181451612903226,0.16129032258064516,0.22983870967741934,0.18548387096774194,0.7056451612903226,0.03225806451612903,46,248,manufactura
CLI0096,66593.98461538462,145320.24,60.76923076923077,90,22.0,22,11.35051282051282,19.5,8.496153846153847,17.33,55814.90564102564,68755.83,1.245548717948718,2.5952,17.358974358974358,102.0,18.41025641025641,90,14.512820512820513,80,32.92307692307692,90,0.02807255460444373,0.125,0.1517094017094017,1.0,0.4813871794871795,0.3274025641025641,1.0,0.0,238,6.102564102564102,0,0.0,75,1.9230769230769231,9,0.23076923076923078,0,0.0,12,0.3076923076923077,0.1282051282051282,0.1282051282051282,0.38461538461538464,0.4358974358974359,0.05128205128205128,15,39,construccion
CLI0097,16472.201470588236,37671.11,63.970588235294116,90,46.0,46,11.357058823529412,27.0,8.480882352941178,27.0,17133.83882352941,20807.03,1.0042970588235294,2.5686,18.264705882352942,93.0,9.205882352941176,90,14.117647058823529,95,23.323529411764707,90,0.02921389863077457,0.14285714285714285,0.22549019607843138,1.0,0.4617529411764706,0.5463617647058824,0.38235294117647056,0.5882352941176471,160,4.705882352941177,6,0.17647058823529413,64,1.8823529411764706,16,0.47058823529411764,27,0.7941176470588235,41,1.2058823529411764,0.14705882352941177,0.2647058823529412,0.2647058823529412,0.5882352941176471,0.08823529411764706,9,34,agro
CLI0098,9523.742741935484,14811.87,55.645161290322584,90,67.0,67,11.319516129032259,20.0,5.50516129032258,20.0,8195.902741935484,9534.39,1.247425806451613,3.4531,16.161290322580644,101.0,18.258064516129032,90,7.516129032258065,58,25.774193548387096,90,0.027575377584541632,0.16666666666666666,0.11827956989247311,1.0,0.6075983870967743,0.6569499999999999,0.6949112903225806,0.3051075268817204,692,11.161290322580646,0,0.0,88,1.4193548387096775,14,0.22580645161290322,54,0.8709677419354839,161,2.596774193548387,0.016129032258064516,0.0967741935483871,0.3709677419354839,0.43548387096774194,0.03225806451612903,23,62,retail
CLI0099,23115.873333333333,39978.36,52.05882352941177,90,14.0,14,2.966666666666667,5.5,2.5029411764705882,7.33,16513.77470588235,22442.71,1.5711254901960783,3.8252,11.098039215686274,88.0,38.549019607843135,90,1.2352941176470589,21,39.78431372549019,90,0.03110282685627407,0.25,0.11437908496732026,1.0,0.7504294117647059,0.6852960784313725,1.0,0.0,683,13.392156862745098,0,0.0,26,0.5098039215686274,8,0.1568627450980392,0,0.0,69,1.3529411764705883,0.0392156862745098,0.0784313725490196,0.5882352941176471,0.11764705882352941,0.0196078431372549,30,51,agro
CLI0100,5011.443684210526,9128.62,55.526315789473685,90,8.0,8,6.125964912280702,16.0,7.151929824561403,21.0,4858.930877192983,5631.99,1.0886771929824561,2.859,14.333333333333334,76.0,30.0,90,4.368421052631579,56,34.36842105263158,90,0.020449725745818163,0.14285714285714285,0.10964912280701754,1.0,0.6365894736842106,0.4994228070175438,1.0,0.0,774,13.578947368421053,0,0.0,50,0.8771929824561403,9,0.15789473684210525,0,0.0,40,0.7017543859649122,0.05263157894736842,0.10526315789473684,0.5087719298245614,0.2631578947368421,0.05263157894736842,29,57,servicios
CLI0101,18930.006666666668,29745.3,59.23076923076923,90,36.0,36,1.2125641025641025,3.44,1.8541025641025641,10.33,16120.750256410256,18736.91,1.2302871794871795,3.1259,11.461538461538462,86.0,42.35897435897436,90,1.3333333333333333,19,43.69230769230769,90,0.02300707142533791,0.16666666666666666,0.08205128205128205,1.0,0.9608461538461538,0.5011846153846153,1.0,0.0,359,9.205128205128204,2,0.05128205128205128,32,0.8205128205128205,4,0.10256410256410256,0,0.0,25,0.6410256410256411,0.10256410256410256,0.02564102564102564,0.5641025641025641,0.10256410256410256,0.05128205128205128,22,39,transporte
CLI0102,39720.46466666667,63958.81,52.333333333333336,90,57.0,57,9.832222222222223,15.0,11.563777777777778,22.0,31452.419111111114,39549.51,1.460768888888889,4.3293,14.177777777777777,92.0,14.6,90,8.755555555555556,56,23.355555555555554,90,0.03169190993904473,0.10344827586206896,0.20539682539682538,1.0,0.6865111111111111,0.5835266666666666,1.0,0.0,406,9.022222222222222,13,0.28888888888888886,81,1.8,20,0.4444444444444444,0,0.0,71,1.5777777777777777,0.06666666666666667,0.15555555555555556,0.35555555555555557,0.5111111111111111,0.044444444444444446,16,45,manufactura
CLI0103,5220.898108108107,9672.88,44.5945945945946,90,12.0,12,7.895675675675675,22.0,6.073243243243243,22.0,4335.224864864865,5579.03,1.2750675675675676,3.0195,14.135135135135135,85.0,20.37837837837838,90,4.648648648648648,37,25.027027027027028,90,0.02889270659829747,0.14285714285714285,0.31756756756756754,1.0,0.7145459459459459,0.3389081081081081,0.2891891891891892,0.7108108108108109,250,6.756756756756757,0,0.0,38,1.027027027027027,15,0.40540540540540543,76,2.054054054054054,96,2.5945945945945947,0.0,0.13513513513513514,0.40540540540540543,0.32432432432432434,0.13513513513513514,15,37,servicios
CLI0104,16422.485833333336,23969.63,52.5,90,72.0,72,2.645,7.0,1.945,7.0,15758.039166666667,17621.46,1.0975,1.955,12.916666666666666,61.0,27.333333333333332,90,2.5833333333333335,14,29.916666666666668,90,0.017705217964656555,0.058823529411764705,0.16666666666666666,1.0,0.8111166666666666,0.4722166666666667,1.0,0.0,30,2.5,2,0.16666666666666666,10,0.8333333333333334,3,0.25,0,0.0,7,0.5833333333333334,0.0,0.08333333333333333,0.5,0.3333333333333333,0.08333333333333333,6,12,tecnologia
CLI0105,7396.06138996139,14451.41,56.988416988416986,90,21.0,21,47.26710424710425,63.0,31.021969111969113,60.0,6106.348687258687,7553.31,1.340884942084942,6.5656,16.54826254826255,104.0,-14.822393822393822,90,26.613899613899616,116,11.791505791505791,90,0.0401415665345939,0.2,0.31398081755224616,1.0,0.18835714285714286,0.5098567567567567,0.3217092664092664,0.5907144911163911,5355,20.675675675675677,0,0.0,807,3.115830115830116,246,0.9498069498069498,2313,8.930501930501931,2878,11.111969111969112,0.10810810810810811,0.2471042471042471,0.16216216216216217,0.7451737451737451,0.023166023166023165,42,259,retail
CLI0106,8011.392352941176,14311.01,47.64705882352941,90,42.0,42,0.0,0.0,0.0,0.0,8790.601764705883,10855.32,0.9477588235294117,1.7108,8.0,50.0,38.94117647058823,90,0.0,0,38.94117647058823,90,0.02392903116417804,0.25,0.058823529411764705,1.0,1.0,0.7656941176470589,1.0,0.0,88,5.176470588235294,0,0.0,5,0.29411764705882354,1,0.058823529411764705,0,0.0,0,0.0,0.0,0.0,0.7058823529411765,0.0,0.058823529411764705,12,17,retail
CLI0107,68922.22316831684,144156.33,54.801980198019805,90,48.0,48,17.674554455445545,26.62,8.987029702970297,34.67,62827.2099009901,81719.0,1.1251693069306932,2.4905,17.277227722772277,96.0,11.910891089108912,90,11.257425742574258,82,23.168316831683168,90,0.028599989621878284,0.25,0.23366336633663368,1.0,0.6016366336633664,0.4745287128712871,0.8307990099009902,0.15236916548797738,1719,17.019801980198018,5,0.04950495049504951,160,1.5841584158415842,46,0.45544554455445546,97,0.9603960396039604,188,1.8613861386138615,0.0594059405940594,0.12871287128712872,0.33663366336633666,0.504950495049505,0.009900990099009901,34,101,construccion
CLI0108,5746.2215985130115,11879.88,55.817843866171,90,16.0,16,35.24423791821562,49.75,24.235910780669144,55.33,5569.235204460967,11338.79,1.0558609665427507,2.658,16.550185873605948,118.0,-10.524163568773234,90,23.50557620817844,110,12.981412639405205,90,0.03823435401820766,0.25,0.22144774886410573,1.0,0.08921933085501858,0.5988565055762082,0.2194468401486989,0.6816219106252113,6638,24.676579925650557,0,0.0,749,2.7843866171003717,157,0.5836431226765799,2544,9.45724907063197,3451,12.82899628252788,0.12639405204460966,0.20074349442379183,0.17843866171003717,0.7174721189591078,0.026022304832713755,48,269,salud
CLI0109,93666.29052631579,142120.16,50.526315789473685,90,22.0,22,0.0,0.0,0.0,0.0,90008.45,95757.38,1.051521052631579,1.5758,5.894736842105263,43.0,43.89473684210526,90,0.0,0,43.89473684210526,90,0.013254094833042199,0.1111111111111111,0.0,0.0,1.0,0.7894736842105263,1.0,0.0,135,7.105263157894737,0,0.0,5,0.2631578947368421,0,0.0,0,0.0,0,0.0,0.05263157894736842,0.0,0.7368421052631579,0.0,0.05263157894736842,14,19,construccion
CLI0110,4818.195915492957,9588.89,52.605633802816904,90,23.0,23,0.28154929577464793,1.31,0.9247887323943661,8.33,4804.793943661972,5817.39,1.0677929577464789,5.7768,7.47887323943662,62.0,42.59154929577465,90,0.7183098591549296,17,43.309859154929576,90,0.026252151075807167,0.2,0.24178403755868547,1.0,0.9708281690140844,0.5261197183098592,0.9225352112676056,0.07746478873239436,1476,20.788732394366196,0,0.0,33,0.4647887323943662,22,0.30985915492957744,11,0.15492957746478872,55,0.7746478873239436,0.056338028169014086,0.028169014084507043,0.6197183098591549,0.08450704225352113,0.028169014084507043,44,71,servicios
CLI0111,13308.4448,24852.51,64.2,90,55.0,55,3.642,6.2,1.6807999999999998,10.33,11413.1024,13209.46,1.177984,2.0851,20.8,97.0,36.48,90,1.84,15,38.32,90,0.019170776813769982,0.09090909090909091,0.1,1.0,0.79896,0.751024,1.0,0.0,138,5.52,4,0.16,20,0.8,3,0.12,0,0.0,31,1.24,0.08,0.12,0.44,0.24,0.08,11,25,tecnologia
CLI0112,102829.02384615385,137147.48,51.92307692307692,90,55.0,55,4.896153846153846,13.5,5.588461538461539,18.0,119608.86076923077,137147.48,0.8741307692307692,1.2089,15.23076923076923,56.0,21.846153846153847,90,6.615384615384615,31,28.46153846153846,90,0.025649281622892765,0.1,0.10256410256410256,1.0,0.7948846153846153,0.7509307692307693,1.0,0.0,29,2.230769230769231,9,0.6923076923076923,14,1.0769230769230769,2,0.15384615384615385,0,0.0,2,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.15384615384615385,5,13,construccion
CLI0113,35531.667931034484,74653.12,51.85344827586207,90,37.0,37,36.69181034482759,66.0,36.26801724137931,68.67,20294.578103448275,35234.73,1.9508698275862069,3.9568,16.405172413793103,95.0,-19.68103448275862,90,30.370689655172413,102,10.689655172413794,90,0.03794178917164394,0.1111111111111111,0.2675766283524904,1.0,0.5179689655172414,0.4957112068965517,0.5833241379310344,0.3936781609195402,901,7.767241379310345,43,0.3706896551724138,386,3.3275862068965516,89,0.7672413793103449,91,0.7844827586206896,131,1.1293103448275863,0.22413793103448276,0.14655172413793102,0.15517241379310345,0.7586206896551724,0.06896551724137931,18,116,manufactura
CLI0114,12192.873725490197,29334.9,50.44117647058823,90,51.0,51,30.287843137254903,44.75,28.102941176470587,70.67,10512.92431372549,13063.47,1.182272549019608,3.2157,16.019607843137255,95.0,-7.1568627450980395,90,20.705882352941178,113,13.549019607843137,90,0.03958055888113945,0.2,0.2506535947712418,1.0,0.40967745098039215,0.6286205882352941,0.3808460784313725,0.5365093512152336,1080,10.588235294117647,24,0.23529411764705882,265,2.5980392156862746,60,0.5882352941176471,469,4.598039215686274,681,6.676470588235294,0.10784313725490197,0.3431372549019608,0.20588235294117646,0.6862745098039216,0.00980392156862745,21,102,transporte
CLI0115,15205.99640522876,29386.79,54.80392156862745,90,31.0,31,16.899607843137254,29.15,23.063333333333333,66.0,14399.363333333333,18559.05,1.0731647058823528,3.4642,15.49673202614379,106.0,0.0718954248366013,90,17.431372549019606,72,17.50326797385621,90,0.040396971687435244,0.25,0.1818082788671024,1.0,0.5130333333333333,0.49090849673202613,0.7029183006535947,0.2508403361344538,3021,19.745098039215687,0,0.0,411,2.6862745098039214,63,0.4117647058823529,284,1.8562091503267975,708,4.627450980392157,0.13071895424836602,0.2222222222222222,0.23529411764705882,0.6470588235294118,0.006535947712418301,36,153,transporte
CLI0116,73717.78751445087,148294.6,62.25433526011561,90,47.0,47,27.456242774566476,44.68,21.26959537572254,43.0,85032.03716763006,131697.5,0.8934265895953758,1.9874,17.91329479768786,97.0,-7.329479768786127,90,21.86705202312139,104,14.53757225433526,90,0.03257409625681571,0.16666666666666666,0.26273281952472705,1.0,0.30102601156069364,0.6660398843930636,0.2805907514450867,0.692251157641331,2976,17.202312138728324,0,0.0,464,2.6820809248554913,111,0.6416184971098265,1105,6.38728323699422,1595,9.219653179190752,0.08092485549132948,0.21965317919075145,0.19653179190751446,0.6994219653179191,0.005780346820809248,34,173,construccion
CLI0117,85869.31230769231,149327.67,67.25274725274726,90,31.0,31,29.264395604395602,39.2,35.55703296703297,49.67,85517.86483516484,128065.55,1.0393252747252746,1.9269,17.186813186813186,107.0,-12.428571428571429,90,24.64835164835165,100,12.219780219780219,90,0.03133383048297983,0.06837606837606838,0.3053026338740624,1.0,0.0989010989010989,0.32733626373626373,0.13186813186813187,0.8388278388278387,736,8.087912087912088,15,0.16483516483516483,275,3.021978021978022,78,0.8571428571428571,163,1.7912087912087913,171,1.879120879120879,0.15384615384615385,0.13186813186813187,0.16483516483516483,0.7692307692307693,0.04395604395604396,15,91,construccion
CLI0118,45682.7955,79603.45,56.75,90,54.0,54,0.6448333333333333,2.15,1.5336666666666665,14.67,43110.42316666667,57649.78,1.0778033333333332,2.0209,9.45,95.0,35.21666666666667,90,3.316666666666667,44,38.53333333333333,90,0.017427034056435198,0.125,0.1861111111111111,1.0,0.965425,0.40285999999999994,1.0,0.0,1047,17.45,0,0.0,42,0.7,18,0.3,0,0.0,7,0.11666666666666667,0.03333333333333333,0.03333333333333333,0.6,0.13333333333333333,0.03333333333333333,36,60,manufactura
CLI0119,7409.564895833333,11557.71,57.1875,90,38.0,38,20.581979166666667,33.72,22.862395833333334,43.67,6338.800520833333,6841.21,1.1878364583333332,2.0454,18.90625,99.0,-6.15625,90,21.041666666666668,106,14.885416666666666,90,0.03287779312469655,0.25,0.2454861111111111,1.0,0.0625,0.4602270833333333,0.7797854166666666,0.20790566493691495,1016,10.583333333333334,40,0.4166666666666667,237,2.46875,49,0.5104166666666666,179,1.8645833333333333,476,4.958333333333333,0.1875,0.3020833333333333,0.20833333333333334,0.6979166666666666,0.03125,20,96,salud
CLI0120,7230.969732142857,14657.07,54.910714285714285,90,71.0,71,9.942946428571428,13.75,7.055267857142857,18.33,6512.745535714285,7308.34,1.1385321428571429,2.8627,16.267857142857142,100.0,19.125,90,8.758928571428571,107,27.883928571428573,90,0.025665719966284296,0.14285714285714285,0.24702380952380953,1.0,0.7329625000000001,0.5957348214285715,0.8941964285714287,0.09955357142857144,2642,23.589285714285715,0,0.0,153,1.3660714285714286,42,0.375,48,0.42857142857142855,315,2.8125,0.05357142857142857,0.13392857142857142,0.4017857142857143,0.39285714285714285,0.008928571428571428,45,112,retail
CLI0121,26645.00395833333,36650.89,56.25,90,17.0,17,35.097500000000004,68.5,29.203125,68.5,15277.558541666667,23241.66,2.713158333333334,8.1033,19.895833333333332,81.0,-12.145833333333334,90,27.354166666666668,106,15.208333333333334,90,0.03140687220421206,0.09090909090909091,0.1833581349206349,1.0,0.2708333333333333,0.5790604166666666,1.0,0.0,184,3.8333333333333335,29,0.6041666666666666,123,2.5625,23,0.4791666666666667,0,0.0,0,0.0,0.125,0.041666666666666664,0.1875,0.6875,0.08333333333333333,9,48,agro
CLI0122,18353.404725274726,38399.9,63.46153846153846,90,25.0,25,22.924835164835162,40.2,25.746923076923075,44.0,19339.54857142857,35171.65,0.9856043956043956,2.1073,17.857142857142858,104.0,-8.45054945054945,90,23.065934065934066,90,14.615384615384615,90,0.03315453686866746,0.25,0.2610805860805861,1.0,0.4495923076923077,0.6017747252747253,0.6205021978021977,0.36336996336996336,824,9.054945054945055,6,0.06593406593406594,235,2.5824175824175826,61,0.6703296703296703,145,1.5934065934065933,259,2.8461538461538463,0.06593406593406594,0.2087912087912088,0.1978021978021978,0.6923076923076923,0.01098901098901099,18,91,agro
CLI0123,5723.29,11562.02,52.89473684210526,90,7.0,7,3.4578947368421056,10.69,2.5873684210526315,24.0,6957.578684210526,8089.87,0.840178947368421,1.7846,12.5,91.0,24.92105263157895,90,7.552631578947368,57,32.473684210526315,90,0.023540151069486166,0.08333333333333333,0.09385964912280702,1.0,0.8984157894736843,0.7923184210526316,1.0,0.0,318,8.368421052631579,2,0.05263157894736842,47,1.236842105263158,8,0.21052631578947367,0,0.0,12,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.47368421052631576,0.3684210526315789,0.05263157894736842,18,38,salud
CLI0124,15640.405000000002,24752.99,51.0,60,47.0,47,0.0,0.0,0.0,0.0,15422.23,19070.82,1.11946,2.1813,12.1,50.0,37.2,60,0.2,2,37.4,60,0.027886615300408403,0.1,0.2,1.0,1.0,0.9,0.7,0.3,22,2.2,0,0.0,6,0.6,3,0.3,3,0.3,3,0.3,0.0,0.1,0.5,0.1,0.2,5,10,tecnologia
CLI0125,41842.096999999994,79011.87,56.5,90,58.0,58,0.0,0.0,0.0,0.0,39455.376000000004,44740.98,1.0859933333333334,2.3488,9.633333333333333,86.0,46.2,90,0.0,0,46.2,90,0.019824555414392077,0.2,0.16666666666666666,1.0,1.0,0.39925333333333335,1.0,0.0,304,10.133333333333333,0,0.0,10,0.3333333333333333,5,0.16666666666666666,0,0.0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.03333333333333333,20,30,manufactura
CLI0126,75897.08036144578,147490.96,59.45783132530121,90,52.0,52,19.350783132530122,30.77,18.062048192771087,42.33,83422.71174698796,100802.58,0.9268957831325301,2.064,17.44578313253012,106.0,3.6144578313253013,90,16.349397590361445,115,19.96385542168675,90,0.03194524646545903,0.25,0.17008032128514056,1.0,0.22854759036144576,0.705739156626506,0.6256692771084337,0.33663391991565367,3292,19.83132530120482,6,0.03614457831325301,373,2.246987951807229,56,0.3373493975903614,626,3.7710843373493974,1369,8.24698795180723,0.05421686746987952,0.2469879518072289,0.27710843373493976,0.5783132530120482,0.006024096385542169,46,166,construccion
CLI0127,5581.406028708135,11783.41,60.50239234449761,90,35.0,35,36.14688995215311,54.0,24.794593301435405,59.67,4838.0095215311,6165.06,1.300999043062201,11.5361,17.076555023923444,109.0,-5.076555023923445,90,20.076555023923444,92,15.0,90,0.03850874889010412,0.25,0.2785790233158654,1.0,0.22488038277511962,0.5147406698564593,0.6153129186602871,0.32746036213528473,3871,18.52153110047847,12,0.05741626794258373,592,2.8325358851674642,154,0.7368421052631579,786,3.7607655502392343,1767,8.454545454545455,0.0430622009569378,0.2535885167464115,0.18181818181818182,0.6746411483253588,0.03349282296650718,38,209,salud
CLI0128,75543.20380681817,145376.65,51.90340909090909,90,3.0,3,31.021988636363634,49.05,28.541988636363637,53.67,70643.53079545454,83365.83,1.08438125,2.2437,16.414772727272727,94.0,-13.045454545454545,90,24.505681818181817,110,11.460227272727273,90,0.035156324827622695,0.1,0.2204274891774892,1.0,0.2648926136363636,0.5178772727272727,0.26561704545454545,0.7067320936639119,2729,15.505681818181818,7,0.03977272727272727,490,2.784090909090909,95,0.5397727272727273,793,4.505681818181818,1007,5.721590909090909,0.21022727272727273,0.1590909090909091,0.18181818181818182,0.75,0.011363636363636364,32,176,construccion
CLI0129,12900.31487804878,24953.75,46.09756097560975,90,49.0,49,3.0480487804878047,6.38,3.0334146341463417,21.67,13531.850243902438,14935.21,0.9665487804878049,1.962,12.024390243902438,64.0,25.853658536585368,90,3.5609756097560976,58,29.414634146341463,90,0.02346586422442304,0.16666666666666666,0.15650406504065043,1.0,0.8824024390243902,0.5816829268292683,1.0,0.0,404,9.853658536585366,1,0.024390243902439025,33,0.8048780487804879,11,0.2682926829268293,0,0.0,79,1.9268292682926829,0.024390243902439025,0.07317073170731707,0.5121951219512195,0.21951219512195122,0.024390243902439025,21,41,tecnologia
CLI0130,41981.412344827586,76337.51,64.96551724137932,90,43.0,43,11.052,24.31,11.064758620689656,45.67,41990.55931034483,66404.09,1.024118620689655,2.3384,18.17241379310345,105.0,2.1655172413793102,90,18.896551724137932,102,21.06206896551724,90,0.031137632142020633,0.25,0.16137931034482758,1.0,0.461228275862069,0.5722248275862069,0.6739282758620689,0.29163307956411405,2741,18.90344827586207,0,0.0,348,2.4,45,0.3103448275862069,327,2.2551724137931033,943,6.503448275862069,0.0896551724137931,0.19310344827586207,0.2620689655172414,0.593103448275862,0.013793103448275862,38,145,manufactura
CLI0131,7021.826727272727,11480.08,54.13636363636363,90,41.0,41,12.533636363636363,21.48,6.394181818181818,18.0,5861.4051818181815,7017.92,1.2008581818181818,2.5659,14.927272727272728,100.0,15.127272727272727,90,11.972727272727273,104,27.1,90,0.030459880012837982,0.16666666666666666,0.20220779220779223,1.0,0.6821063636363637,0.52676,0.9515054545454545,0.04718614718614718,2046,18.6,1,0.00909090909090909,191,1.7363636363636363,43,0.39090909090909093,32,0.2909090909090909,332,3.018181818181818,0.1,0.14545454545454545,0.35454545454545455,0.4727272727272727,0.00909090909090909,39,110,salud
CLI0132,22400.752666666667,39771.23,48.666666666666664,90,44.0,44,3.5057777777777774,11.12,10.072888888888889,28.33,22909.794222222223,29779.74,0.9977666666666667,1.9081,11.022222222222222,68.0,12.577777777777778,90,15.577777777777778,88,28.155555555555555,90,0.030386452184794462,0.1111111111111111,0.23407407407407407,1.0,0.9240622222222222,0.4713,1.0,0.0,440,9.777777777777779,20,0.4444444444444444,77,1.711111111111111,23,0.5111111111111111,0,0.0,20,0.4444444444444444,0.15555555555555556,0.022222222222222223,0.4,0.37777777777777777,0.044444444444444446,18,45,agro
CLI0133,6979.392727272728,11870.14,51.13636363636363,90,19.0,19,0.24795454545454546,0.56,0.2727272727272727,3.0,5846.314318181818,7276.88,1.23465,2.937,9.068181818181818,76.0,41.36363636363637,90,0.13636363636363635,6,41.5,90,0.013120722104311212,0.14285714285714285,0.18181818181818182,1.0,0.9723386363636363,0.6550090909090909,1.0,0.0,693,15.75,0,0.0,13,0.29545454545454547,8,0.18181818181818182,0,0.0,0,0.0,0.0,0.0,0.7045454545454546,0.022727272727272728,0.022727272727272728,31,44,salud
